Id,Label,degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,clustering_coefficient,pagerank,betweenness_centrality,closeness_centrality,community,bridging_node
2046,binvb,0.00018956832584087093,0.00016248713643503222,0.00021664951524670963,3.271450863141654e-05,1.0,9.293066796251121e-06,0.0,0.36171116182792845,782,1
2047,ellogwen,8.124356821751611e-05,0.00016248713643503222,0.0,1.1523958733613782e-05,0.3333333333333333,1.585779919102697e-05,0.0,0.0,669,1
2048,jinwoo,0.00029789308346422574,0.00032497427287006444,0.00027081189405838704,0.00016701163429044244,0.7142857142857143,2.410198300663868e-05,4.010229768616923e-05,0.3648677588606917,539,1
2049,jpbion,0.00016248713643503222,0.00032497427287006444,0.0,3.27997775820615e-05,0.26666666666666666,3.3427847976254966e-05,0.0,0.0,891,1
2050,tmtron,0.00010832475762335481,0.00021664951524670963,0.0,5.086121451763579e-05,0.5,1.8030975177011918e-05,0.0,0.0,450,1
2051,kdemarest,5.416237881167741e-05,0.00010832475762335481,0.0,2.598870328112118e-06,1.0,9.000623871922874e-06,0.0,0.0,669,1
2052,Robin0015,2.7081189405838704e-05,5.416237881167741e-05,0.0,5.767788127255394e-06,0.0,8.418814763640875e-06,0.0,0.0,782,1
2053,felipe-ssilva,2.7081189405838704e-05,5.416237881167741e-05,0.0,6.802139376089482e-07,0.0,8.449599745653383e-06,0.0,0.0,782,1
2054,dtsmarin,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
2055,lagden,0.00013540594702919352,0.00027081189405838704,0.0,0.00010343318602507178,1.0,1.1083030861143555e-05,0.0,0.0,401,1
2056,safizn,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,1.1323876269257547e-05,0.0,8.554188421115487e-06,1.925374710365504e-07,1.0,327,1
2057,Granjow,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,0.00011023736865275242,1.0,9.656728416545865e-06,0.0,0.37474911330455585,401,1
2058,klippx,2.7081189405838704e-05,5.416237881167741e-05,0.0,6.640444222829168e-10,0.0,1.982387128361925e-05,0.0,0.0,669,1
2059,ryansaam,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.28137062648364125,401,1
2060,1999,0.00010832475762335481,0.00021664951524670963,0.0,8.149644422517363e-05,1.0,1.044372592243513e-05,0.0,0.0,957,1
2061,mahdi-farnia,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,669,1
2062,petekeller2,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,2.527330283580965e-05,1.0,9.057451329641383e-06,0.0,0.36244216348455033,669,1
2063,zhmushan,0.0007582733033634837,0.0006499485457401289,0.0008665980609868385,0.0007570866479891174,0.6095238095238096,2.643899821682149e-05,5.160218657960077e-05,0.42402936784469886,891,1
2064,kirkins,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,1
2065,jhnns,0.00035205546227590315,0.0006499485457401289,5.416237881167741e-05,0.0002744260096835314,0.7121212121212122,2.7696619638432524e-05,4.0093854544974446e-05,0.3330238467552776,669,1
2066,heyAyushh,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,1
2067,LaurentBERTHOLLE,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.0889930375363244e-05,0.0,8.411408517343366e-06,0.0,0.0,782,1
2068,gntem,0.0005687049775226128,0.00032497427287006444,0.0008124356821751611,0.0005863895149823406,0.9619047619047619,1.5346248028377586e-05,1.6105793479782896e-08,0.41551077645337314,401,1
2069,ahmadnasriya,0.00037913665168174185,0.00032497427287006444,0.00043329903049341926,0.00010378949560420286,0.9285714285714286,1.0653805376093477e-05,1.9001292878147617e-07,0.3645359721850762,891,1
2070,luoziyong,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,96,0
2071,lykkin,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3271256809618661,450,1
2072,CowLoverSecret,5.416237881167741e-05,0.00010832475762335481,0.0,1.5009497145338963e-06,1.0,8.892547546006088e-06,0.0,0.0,1068,1
2073,huseyinacacak-janea,0.0025997941829605156,0.0014082218491036126,0.0037913665168174187,0.00335269027373456,0.16901408450704225,7.924753789958916e-05,0.00033628589452930574,0.41049271172147933,891,1
2074,sdumetz,8.124356821751611e-05,0.00016248713643503222,0.0,2.801671370982239e-05,1.0,1.0395056693495362e-05,0.0,0.0,669,1
2075,Knighton910,0.0013540594702919353,0.0012457347126685805,0.00146238422791529,0.00010531595984797225,0.4975369458128079,2.8133107674283724e-05,6.68933298514572e-06,0.4075956937799043,1068,1
2076,kayleachampion,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2482335372960373,669,1
2077,obensource,0.00024373070465254833,0.00021664951524670963,0.00027081189405838704,4.08447916188602e-05,1.0,9.00786534282073e-06,0.0,0.3752443355449715,401,1
2078,LinuxSuRen,0.00021664951524670963,0.00021664951524670963,0.00021664951524670963,1.5962085354334404e-05,0.5,1.9426422719602113e-05,6.39434085461662e-05,0.3418781980535768,782,1
2079,robbinhan,0.00035205546227590315,0.00027081189405838704,0.00043329903049341926,4.0402372629111246e-05,1.0,1.1275234936036492e-05,6.058881118044483e-09,0.3790849673202614,401,1
2080,mariusGundersen,0.00013540594702919352,0.00027081189405838704,0.0,6.640813590829844e-06,0.8,1.423606446653645e-05,0.0,0.0,669,1
2081,nmellempudi,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
2082,ayonious,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.945518714431318e-06,0.0,8.70405285127635e-06,0.0,0.0,782,1
2083,matths,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
2084,cyriltil,8.124356821751611e-05,0.00016248713643503222,0.0,8.289764365439032e-06,0.3333333333333333,8.800203105468554e-06,0.0,0.0,669,1
2085,chriseppstein,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.962783307362682e-07,0.0,8.494211182006529e-06,0.0,0.3125358281167595,1068,1
2086,sjohannes,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,7.607753234026863e-07,1.0,8.526696725223224e-06,0.0,0.3121707663414411,782,1
2087,lrdcasimir,0.00024373070465254833,0.00010832475762335481,0.00037913665168174185,2.743737823884359e-05,1.0,8.934742171744615e-06,0.0,0.3771235681478612,327,1
2088,barkermn01,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,669,1
2089,samilieberman,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,891,1
2090,NenadJovicic,0.00010832475762335481,0.00021664951524670963,0.0,1.585063592169495e-05,0.3333333333333333,1.9438696799503404e-05,0.0,0.0,669,1
2091,alexcres,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,97,0
2092,magnusburton,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,98,0
2093,zheeeng,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,1
2094,oshingc,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
2095,jdmanuel,8.124356821751611e-05,0.0,0.00016248713643503222,0.0,1.0,8.123916811091856e-06,0.0,0.3653933789036322,401,1
2096,dennisvang,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.313349118411071,669,1
2097,Realrubr2,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.21514591915652573,891,1
2098,grishy,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,99,0
2099,CodisRedding,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,100,0
2100,LmonZero,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,101,0
2101,aidandenlinger,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,102,0
2102,stelladraco27,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,0
2103,qufei1993,5.416237881167741e-05,0.00010832475762335481,0.0,8.02273067279996e-06,1.0,9.632942512323943e-06,0.0,0.0,401,1
2104,yrsh,0.00013540594702919352,0.00027081189405838704,0.0,0.00012353896025370592,0.6,1.7898460824943756e-05,0.0,0.0,782,1
2105,KevinDevv,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,103,0
2106,advra,5.416237881167741e-05,0.00010832475762335481,0.0,4.959673401251467e-06,0.0,9.665705956216699e-06,0.0,0.0,943,1
2107,mokimolo,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.26844302650754265,955,1
2108,snakamura,8.124356821751611e-05,0.00016248713643503222,0.0,4.755388730923924e-05,0.6666666666666666,1.0380114852573353e-05,0.0,0.0,539,1
2109,pbrickell,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
2110,DavenportEmma,0.0010832475762335481,0.0007041109245518063,0.00146238422791529,0.0010221086315050077,0.7264957264957265,2.6039740103279476e-05,2.740587188086401e-05,0.4459348928513005,401,1
2111,gaurav-moonfroglabs,5.416237881167741e-05,0.00010832475762335481,0.0,2.1160737410697372e-05,1.0,9.32252948762309e-06,0.0,0.0,669,0
2112,geereddynehareddy,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,104,0
2113,toddr,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
2114,gnarea,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,5.163958104058102e-06,0.0,8.373197072552333e-06,1.9322145973041998e-08,0.25045938993017275,782,1
2115,pencilcheck,5.416237881167741e-05,0.0,0.00010832475762335481,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,1
2116,partha6369,5.416237881167741e-05,0.00010832475762335481,0.0,3.2950280852463005e-05,1.0,9.133317658695984e-06,0.0,0.0,669,1
2117,SIRAPURUPA,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,917,0
2118,arganoid,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
2119,richardeschloss,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.372535830481631e-08,0.0,9.104830024041138e-06,0.0,0.27694808493345524,450,1
2120,bmhatfield,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2994902667311157,1068,1
2121,JorgenPhi,5.416237881167741e-05,0.00010832475762335481,0.0,2.5072600152112607e-05,1.0,8.917263792310608e-06,0.0,0.0,327,1
2122,whatwewant,0.00029789308346422574,0.00010832475762335481,0.00048746140930509667,1.8076027296449332e-05,0.7777777777777778,8.664458134217842e-06,1.1194358181736002e-06,0.38344680132785686,401,1
2123,mm739521,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,669,1
2124,cTn-dev,0.00048746140930509667,0.0009207604397985159,5.416237881167741e-05,0.00030159944410398503,0.5808823529411765,3.345610082563861e-05,8.012537782776003e-05,0.34615873015873017,401,1
2125,ci42,5.416237881167741e-05,0.00010832475762335481,0.0,9.113820242861553e-06,1.0,8.679055548040483e-06,0.0,0.0,669,1
2126,komawar,0.0007853544927693225,0.0007582733033634837,0.0008124356821751611,0.00026776112138409406,0.7720588235294118,2.8318161226325404e-05,6.422982533632719e-05,0.4049076109559741,401,1
2127,SimenB,0.0027893625088013865,0.0025456318041488383,0.003033093213453935,0.002337834522228105,0.48530020703933746,0.00011500303656432754,0.00017730932907576488,0.45506143162393164,957,1
2128,mboughaba,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,955,1
2129,darknoon,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.8508314819750292e-05,0.0,8.479611632023733e-06,0.0,0.0,401,1
2130,thclark,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,1
2131,cloorc,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,0.0003184016935523683,1.0,1.1088262456198311e-05,0.0,0.35659158098527066,891,1
2132,Jdub2024,2.7081189405838704e-05,5.416237881167741e-05,0.0,9.881056056959858e-06,0.0,8.462730378490414e-06,0.0,0.0,782,1
2133,langweicheng,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,314,0
2134,picklit,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,1
2135,okinawaa,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,6.138901352116795e-08,0.0,8.435751146004085e-06,0.0,0.27787971457696226,891,1
2136,Withered-Flower-0422,5.416237881167741e-05,0.00010832475762335481,0.0,1.1996452700358098e-05,1.0,8.826633730449863e-06,0.0,0.0,327,1
2137,saico-0ps,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,1.543209595263946e-05,0.0,1.459847785530041e-05,7.475964476972566e-07,0.3354581477197214,782,1
2138,eduveks,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,539,1
2139,js-choi,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,8.241247398530457e-08,0.0,8.337902911134651e-06,0.0,0.2796987543863249,782,1
2140,tkkcc,5.416237881167741e-05,0.00010832475762335481,0.0,3.876492397599374e-06,1.0,8.825584251780515e-06,0.0,0.0,401,1
2141,desenmeng,2.7081189405838704e-05,5.416237881167741e-05,0.0,8.135965327664911e-09,0.0,1.012386348424329e-05,0.0,0.0,669,1
2142,PriyankaDusija,5.416237881167741e-05,0.00010832475762335481,0.0,1.4099442099211256e-05,0.0,1.555752737006647e-05,0.0,0.0,669,0
2143,cpamp,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,1
2144,XVincentX,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.023906592581859e-06,0.0,8.636465207860271e-06,0.0,0.0,957,1
2145,nikolmarku1,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.30942274078950355,669,1
2146,johnnyman727,0.00013540594702919352,0.00021664951524670963,5.416237881167741e-05,4.039762490738344e-05,1.0,9.65656703115065e-06,0.0,0.3193383627758774,1068,1
2147,taburetkin,5.416237881167741e-05,0.00010832475762335481,0.0,1.8373597318863173e-05,1.0,8.818329055888756e-06,0.0,0.0,669,1
2148,chernodub,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.0657848568904287e-05,0.0,8.461293480890366e-06,0.0,0.0,891,1
2149,LJNeon,0.001002004008016032,0.0010290851974218708,0.0009749228186101933,0.00014180994833260367,0.9066666666666666,1.601786763893793e-05,1.107022395386266e-06,0.41256772709386447,327,1
2150,wbourne0,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
2151,Shasharala,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
2152,lucasvribeiro,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,891,1
2153,ann-swords,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,105,0
2154,realJoshByrnes,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
2155,patrickbucher,5.416237881167741e-05,0.00010832475762335481,0.0,2.9497110305973085e-05,1.0,8.971759735446288e-06,0.0,0.0,1088,1
2156,Conaclos,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.545763264502052e-05,0.0,8.889549069940958e-06,0.0,0.3262716935966487,782,1
2157,ivish,2.7081189405838704e-05,5.416237881167741e-05,0.0,9.919346802502934e-06,0.0,8.905718671532182e-06,0.0,0.0,669,1
2158,celi28,5.416237881167741e-05,0.00010832475762335481,0.0,9.919346802502934e-06,0.0,1.235838331624622e-05,0.0,0.0,669,1
2159,raffaeler,5.416237881167741e-05,0.00010832475762335481,0.0,2.122770860098e-05,1.0,9.301376788229499e-06,0.0,0.0,782,1
2160,vinczedani,5.416237881167741e-05,0.00010832475762335481,0.0,7.234135827013839e-05,1.0,9.514100861117783e-06,0.0,0.0,401,1
2161,mdashlw,8.124356821751611e-05,0.00016248713643503222,0.0,2.1452849437815863e-05,1.0,1.041008340906929e-05,0.0,0.0,1068,1
2162,sebastianas,0.00024373070465254833,0.00021664951524670963,0.00027081189405838704,0.00010958896987290606,1.0,1.0538811757429799e-05,0.0,0.38383553928470854,891,1
2163,flyingfisher,5.416237881167741e-05,0.00010832475762335481,0.0,2.066106553184459e-05,0.0,9.394485795088369e-06,0.0,0.0,1068,1
2164,SolarLiner,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.25875094912680335,891,1
2165,timothyjrogers,0.00013540594702919352,0.00010832475762335481,0.00016248713643503222,3.63994426309851e-05,1.0,8.619766660711427e-06,0.0,0.34990886452904785,782,1
2166,dominikeinkemmer,0.00029789308346422574,0.00027081189405838704,0.00032497427287006444,0.00044444647033358537,1.0,1.8601107042322482e-05,0.0,0.3875462041512653,401,1
2167,hommym,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.33544973544973544,782,1
2168,rahimadnan01,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,106,0
2169,romandev,0.00027081189405838704,0.00016248713643503222,0.00037913665168174185,6.52978383991932e-05,0.9523809523809523,1.0950131427932694e-05,0.0,0.3734758186052884,782,1
2170,cyyynthia,0.00021664951524670963,0.00016248713643503222,0.00027081189405838704,4.24854081368472e-05,0.6,9.146540733807797e-06,2.396264273284482e-05,0.35086364455427704,450,1
2171,beary,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.32707073615510124,327,0
2172,felixjb,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,3.8873061118469305e-07,0.0,8.31012095410459e-06,4.3810251160277835e-09,0.6666666666666666,539,1
2173,gustavomassa,0.00027081189405838704,0.00048746140930509667,5.416237881167741e-05,6.745731470958379e-05,0.4666666666666667,2.6568407207492166e-05,8.019554427526071e-05,0.32875060299083453,401,1
2174,radeusgd,2.7081189405838704e-05,5.416237881167741e-05,0.0,8.469147431140017e-08,0.0,8.808052575130961e-06,0.0,0.0,782,1
2175,killagu,0.00146238422791529,0.0012457347126685805,0.0016790337431619997,0.0005833695649098391,0.6108870967741935,3.850365678577111e-05,0.00010841172153429583,0.4394222709394545,327,1
2176,yjl9903,0.00035205546227590315,0.00027081189405838704,0.00043329903049341926,0.00016570042848003345,0.6785714285714286,1.1768793369438816e-05,9.85678900269454e-08,0.34709312689398764,782,1
2177,doodadjs,0.00032497427287006444,0.0005416237881167741,0.00010832475762335481,0.0002372563779061498,0.7575757575757576,1.610451331882869e-05,2.1822931543500993e-06,0.3201634877384196,1068,1
2178,abartomeu,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,1
2179,TrySound,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,4.596600807115814e-05,1.0,1.0016481599128195e-05,0.0,0.33936707915245373,782,1
2180,alex-h-strachan,0.00018956832584087093,0.00037913665168174185,0.0,2.7625537996548587e-05,0.14285714285714285,2.4349410740379297e-05,0.0,0.0,782,1
2181,angjelkom,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,669,1
2182,wraithgar,0.0007041109245518063,0.00048746140930509667,0.0009207604397985159,0.00014483316367671148,0.45588235294117646,2.1451458012870257e-05,1.80946288120873e-06,0.3565169626742696,782,1
2183,svdHero,0.00013540594702919352,0.00021664951524670963,5.416237881167741e-05,1.663992801440021e-05,0.5,2.4383827755747403e-05,3.998663325767323e-05,0.27579927154997974,327,1
2184,mshafqatprofico,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,107,0
2185,mailparikshit,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,4.959673401251467e-06,1.0,8.514817741312019e-06,0.0,0.2659771685042443,669,1
2186,dnlup,0.0022206575312787736,0.0019498456372203867,0.002491469425337161,0.003711689295212406,0.6522108843537415,9.730147753233362e-05,2.614376826572152e-05,0.4307702032173446,955,1
2187,horrendo,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,108,0
2188,yoshuawuyts,0.00035205546227590315,0.00032497427287006444,0.00037913665168174185,0.00021970115754679133,0.5277777777777778,1.8225320540529973e-05,1.1981883907885822e-06,0.35036759035525167,669,1
2189,joshbuddy,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,8.38232233015515e-08,0.0,8.894760634547625e-06,0.0,0.2973126254253556,669,1
2190,silviuburceadev,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2574509877988894,782,0
2191,julienp,0.00035205546227590315,0.00048746140930509667,0.00021664951524670963,7.5563696002254e-05,0.5454545454545454,2.1420567508808676e-05,4.1727463041497285e-05,0.35688102220360285,539,1
